Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Build_Paint_N,Building_Fenced,Build_Fence_N,Garden,Garden_V,Garden_O,Garden_T,Settlement,Settlement2,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H4932,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,150,1,1960,0,36044.0,0
H15079,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1000,2,1980,0,83098.0,0
H16912,2012,0.0,0,V,0,N,1,O,0,1,0,R,0,950,2,1920,3,68224.0,0
H1415,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,2465,2,1980,0,34172.0,0
H16399,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,5860,2,1986,3,66182.0,0
H18310,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,4650,1,1960,5,13001.0,0
H17657,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,515,4,1900,3,6159.0,0
H5502,2016,0.494535519,1,N,1,V,0,V,1,0,0,U,1,719,4,1988,0,6088.0,0
H16939,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,2051,2,1990,2,66182.0,0
H14986,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,600,3,1900,4,92012.0,0
H4043,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,3000,1,1960,0,43157.0,0
H15738,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,999,1,2006,4,19031.0,0
H17190,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1230,2,1970,5,77464.0,1
H4518,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,8018,3,0,0,92032.0,1
H13880,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,600,2,1960,0,13203.0,0
H3485,2014,0.0,1,N,1,V,0,V,1,0,0,U,1,1530,4,1960,0,75106.0,0
H4360,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1070,4,1960,0,6088.0,0
H16427,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,5346,1,2005,5,59183.0,0
H14142,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,710,3,1960,0,92035.0,0
H1614,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,9500,3,1980,0,38185.0,1
H18625,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2500,1,2009,4,16015.0,0
H17906,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1800,3,1965,6,94068.0,0
H17578,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1365,3,1960,3,93048.0,0
H4680,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1887,1,2000,4,74164.0,1
H15908,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,500,4,1900,5,75111.0,0
H18817,2012,0.333333333,1,V,0,N,1,O,0,1,0,R,0,1061,1,1960,4,84007.0,0
H17726,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,3788,1,1974,5,27643.0,0
H17759,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,9432,1,1960,8,74011.0,1
H14570,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,1036,3,1960,0,94068.0,0
H13827,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,500,2,1960,0,13205.0,0
H17865,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1820,2,1995,4,64024.0,0
H5697,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,150,4,1900,2,75120.0,0
H2798,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,4119,2,1988,0,68278.0,1
H16246,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1484,4,1960,5,75106.0,0
H6242,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,425,1,1980,3,5061.0,0
H3788,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,1300,2,0,0,21231.0,0
H19946,2016,0.297814208,1,V,0,N,1,O,0,1,0,R,0,16149,2,2016,4,31069.0,0
H5410,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1085,1,1960,0,58194.0,0
H12710,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,2200,1,1960,0,84007.0,0
H17784,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,12470,4,1974,6,6088.0,1
H13538,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,850,4,1960,0,75120.0,0
H4403,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,530,1,1980,0,13021.0,1
H1385,2013,0.476712329,0,V,0,V,0,V,1,0,0,U,1,8893,2,1988,0,34902.0,1
H14461,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,2288,2,1988,0,38001.0,1
H4529,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,950,1,1890,4,43157.0,0
H15808,2014,0.117808219,1,V,0,N,1,O,0,1,0,R,0,1350,4,1960,6,6088.0,0
H14504,2012,0.581967213,0,N,1,V,0,V,1,0,0,U,1,1700,2,1980,0,34301.0,0
H16456,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,250,1,1980,4,74266.0,0
H4123,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,400,4,1980,0,6088.0,0
H14353,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1000,3,1960,0,92040.0,0
H12769,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,270,3,1960,0,64483.0,0
H18058,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1096,4,1930,6,75117.0,0
H6838,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,600,1,1988,0,5077.0,0
H6905,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,2317,2,1960,0,13001.0,0
H15361,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,300,3,1900,2,92040.0,0
H4214,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,450,2,1930,4,13206.0,0
H18552,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,550,2,1970,1,31555.0,0
H18803,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,480,3,1950,3,93055.0,1
H16097,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2850,2,2004,5,59178.0,0
H3325,2016,0.494535519,0,V,0,N,1,O,0,1,0,R,0,450,2,1988,3,62826.0,0
H5935,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,950,2,1960,0,64122.0,0
H15715,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1180,1,2009,4,42011.0,0
H6800,2013,0.646575342,0,V,0,V,0,V,1,0,0,U,1,14950,2,1960,0,13201.0,1
H19306,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1947,3,1990,6,54395.0,0
H1633,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,480,2,1970,2,62201.0,0
H6189,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,300,1,1961,3,74085.0,0
H321,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1020,2,1960,5,63113.0,0
H4650,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,6851,2,1980,3,63113.0,1
H1945,2013,0.438356164,0,V,0,V,0,V,1,0,0,U,1,403,3,0,0,64483.0,0
H528,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,636,1,1950,3,71153.0,0
H6912,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,375,3,1800,3,64189.0,0
H13191,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1932,1,2006,4,74042.0,0
H3676,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,400,2,1960,0,51454.0,0
H1914,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,500,2,1950,4,29019.0,0
H17359,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2896,2,1999,2,66182.0,0
H18646,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,5343,2,2000,4,77053.0,1
H4718,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,600,2,1980,0,83098.0,0
H1441,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,3360,2,1920,6,42218.0,1
H505,2013,0.665753425,1,V,0,V,0,V,1,0,0,U,1,450,1,0,0,16015.0,0
H4100,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1468,1,1988,0,73285.0,0
H18348,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,630,2,1961,2,66037.0,1
H6967,2013,0.328767123,1,N,1,V,0,V,1,0,0,U,1,2000,2,1980,0,13207.0,0
H6699,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,2210,1,1980,0,73003.0,0
H6660,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1800,4,1980,0,75114.0,0
H7103,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1350,2,1971,4,64260.0,0
H19057,2012,0.071038251,0,V,0,N,1,O,0,1,0,R,0,1300,3,1930,5,59350.0,0
H17585,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2027,2,1970,7,13205.0,1
H15206,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,615,2,1970,5,13201.0,1
H2296,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1366,1,1963,5,42207.0,0
H18672,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1584,1,1970,3,17300.0,0
H3859,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,1670,1,1970,6,15014.0,0
H18015,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,550,4,1930,5,6012.0,0
H444,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1300,1,1980,0,86194.0,0
H14326,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,1620,4,1960,0,75117.0,1
H1763,2014,1.0,1,V,0,V,0,V,1,0,0,U,1,1600,3,1988,0,93010.0,0
H13432,2013,0.890410959,1,V,0,N,1,O,0,1,0,R,0,1152,2,1980,4,83123.0,0
H17742,2014,0.747945205,0,V,0,N,1,O,0,1,0,R,0,400,2,1700,4,31555.0,0
H18600,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,650,2,1950,4,38511.0,0
H4019,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1086,1,1900,4,35238.0,1
H5257,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,750,2,0,0,51454.0,0
H5080,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,760,2,1960,0,13204.0,0
H4256,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,520,2,1960,0,13205.0,0
H19475,2016,0.967213115,0,V,0,N,1,O,0,1,0,R,0,420,2,1810,4,38559.0,0
H5195,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,3080,2,1980,0,29151.0,1
H7378,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,17,2,1980,0,95424.0,0
H4351,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1200,2,1960,0,69385.0,0
H13499,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,2511,4,1960,0,75116.0,0
H12872,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2050,1,2007,5,5061.0,0
H16690,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,3500,4,1900,8,75116.0,1
H14175,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,930,2,1980,0,13001.0,0
H6324,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,750,2,1960,0,64102.0,0
H4731,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,980,4,1997,7,75103.0,0
H16927,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,3800,1,1995,4,35288.0,0
H2186,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,4903,1,1980,0,73179.0,0
H17251,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,650,1,2010,2,5004.0,1
H18984,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,280,2,1960,4,38185.0,1
H3291,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,2650,2,1960,0,13202.0,0
H3792,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,680,1,1995,3,5023.0,0
H19175,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,2374,4,2013,4,6088.0,0
H569,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,500,1,1970,1,33096.0,0
H6816,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,950,4,1920,6,75111.0,0
H2595,2013,0.161643836,0,V,0,V,0,V,1,0,0,U,1,344,2,1960,0,83137.0,0
H14156,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,1000,4,1960,0,75105.0,0
H18590,2013,0.0,0,V,0,N,1,O,0,1,0,R,0,2200,2,1920,3,38294.0,0
H6953,2012,0.330601093,1,N,1,V,0,V,1,0,0,U,1,394,4,0,0,75113.0,0
H1452,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,1960,0,0.0,0
H7016,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,900,3,1960,0,92063.0,0
H291,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1800,1,1960,0,35288.0,0
H5372,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2440,1,1960,0,81004.0,1
H3335,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2500,2,1988,0,68224.0,0
H14495,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,450,4,1960,0,75119.0,1
H5915,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,612,2,1985,3,76613.0,1
H15903,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,220,3,1995,2,93029.0,0
H19875,2016,0.704918033,0,V,0,N,1,O,0,1,0,R,0,250,1,1972,2,13028.0,0
H17361,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,400,2,1900,2,11262.0,1
H13152,2016,1.0,0,N,1,V,0,V,1,0,0,U,1,700,3,1960,0,92004.0,0
H13974,2014,0.495890411,0,N,1,V,0,V,1,0,0,U,1,760,2,1960,0,83123.0,0
H7221,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2100,2,1900,8,13207.0,1
H14965,2015,0.983561644,1,V,0,N,1,O,0,1,0,R,0,949,1,2002,4,12202.0,1
H2062,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,460,2,1960,0,38229.0,0
H3603,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,450,2,1900,4,13216.0,0
H19765,2015,0.334246575,0,V,0,N,1,O,0,1,0,R,0,2496,2,2008,4,83061.0,0
H17612,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,600,2,1900,4,42218.0,0
H6360,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,510,1,1960,0,17300.0,0
H4341,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,455,3,1960,3,94080.0,0
H15756,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,850,3,1930,6,92036.0,1
H2750,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,4142,2,1969,11,38229.0,0
H2799,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,7100,2,1980,0,68278.0,1
H17056,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,800,2,1950,3,78545.0,0
H16672,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2300,3,1966,8,94067.0,0
H18526,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,872,2,1950,4,69388.0,0
H3332,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,480,2,1960,4,62826.0,0
H16430,2016,0.663934426,1,V,0,N,1,O,0,1,0,R,0,3450,1,1982,2,91097.0,0
H2556,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,1600,2,1960,0,13207.0,0
H17701,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,200,3,1960,3,94068.0,0
H239,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,236,2,1960,0,77152.0,0
H6453,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1377,2,1960,0,13214.0,0
H1797,2013,1.0,1,V,0,V,0,V,1,0,0,U,1,2153,4,1960,0,75114.0,0
H3311,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,590,2,1988,4,62826.0,0
H3111,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1200,2,1960,0,13203.0,1
H6841,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1900,1,1960,0,71270.0,0
H3080,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,1810,2,0,0,68908.0,0
H14253,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,400,4,1940,4,6069.0,0
H16608,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,330,2,1900,3,64122.0,1
H18052,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,765,4,1930,4,75117.0,0
H1739,2016,1.0,1,N,1,V,0,V,1,0,0,U,1,680,2,1960,0,78586.0,1
H5929,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,336,1,1960,0,85194.0,0
H5101,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,700,1,2011,4,84007.0,0
H15056,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1780,1,1970,4,13100.0,0
H4370,2016,0.994535519,0,N,1,V,0,V,1,0,0,U,1,2478,1,1960,0,73248.0,1
H14244,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,895,2,1950,4,66136.0,1
H70,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,600,2,1960,0,13206.0,1
H14436,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1400,4,1980,0,6027.0,0
H3692,2013,0.0,0,V,0,V,0,V,1,0,0,U,1,4074,3,0,0,64483.0,1
H6755,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,2475,2,1985,5,44109.0,0
H17659,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,515,4,1900,3,6159.0,0
H13764,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,1000,2,1960,0,13211.0,0
H15319,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,2873,3,2005,4,93046.0,0
H17618,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,365,4,1870,4,6159.0,0
H6483,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,2400,2,1970,4,80228.0,1
H13525,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1000,1,1988,0,5085.0,0
H16365,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,2005,0,0.0,1
H7450,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1300,4,1960,0,75120.0,0
H3409,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,472,2,1980,0,38563.0,0
H18565,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,400,1,1975,3,13022.0,1
H2959,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1030,3,1960,0,54395.0,0
H2191,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,560,2,1980,0,83069.0,0
H2700,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,695,2,1920,4,68138.0,0
H7226,2013,1.0,1,V,0,V,0,V,1,0,0,U,1,900,2,1980,0,67389.0,0
H7240,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,370,2,1960,0,95563.0,0
H17311,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,2200,1,1980,5,74083.0,0
H2140,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,134,2,1960,0,31555.0,0
H14886,2013,0.871232877,0,N,1,V,0,V,1,0,0,U,1,400,2,1980,0,65059.0,1
H15042,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,1528,4,1980,0,75114.0,0
H12839,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,10,2,1980,0,34108.0,0
H7417,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,900,1,1960,0,33063.0,1
H2599,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1510,2,1987,4,38559.0,0
H13170,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,2000,1,1980,0,73920.0,0
H3839,2015,0.983561644,0,N,1,V,0,V,1,0,0,U,1,68,2,1960,0,13216.0,0
H16978,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,3780,4,1953,7,6088.0,1
H4090,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,637,2,1960,0,76351.0,0
H337,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2000,2,1980,0,14118.0,0
H13906,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,1176,3,1960,0,94067.0,0
H12721,2016,0.989071038,0,N,1,V,0,V,1,0,0,U,1,400,3,1960,0,93059.0,0
H19065,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,4400,1,1974,7,10387.0,0
H5765,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1000,1,1980,4,74012.0,0
H6634,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,3522,4,2003,4,6004.0,0
H15212,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,11760,3,1987,3,92063.0,1
H14560,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,759,1,1980,0,55502.0,0
H6657,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,1500,4,1960,0,6083.0,0
H7027,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,2609,2,1980,0,83048.0,0
H17674,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,2396,3,1900,7,94002.0,1
H7140,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,1835,1,1988,0,21054.0,0
H6621,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,1500,3,1960,0,92004.0,0
H18990,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1120,2,1955,3,77183.0,0
H5381,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1092,1,0,0,74042.0,0
H13512,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,387,3,1960,0,92035.0,1
H3868,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1000,2,1970,6,64422.0,1
H6130,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,450,2,1960,0,13205.0,0
H15812,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,0,1,2009,0,0.0,0
H15909,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1100,2,1989,4,83126.0,0
H16822,2013,0.0,1,V,0,N,1,O,0,1,0,R,0,2275,4,1980,8,75115.0,0
H16018,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,1205,4,1910,6,75115.0,0
H13097,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,620,2,1960,0,78646.0,0
H13644,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,780,4,1960,0,75115.0,1
H18152,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,290,1,1960,3,73116.0,0
H16830,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,3000,2,1970,1,78423.0,0
H5388,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2100,1,1988,0,74143.0,0
H7084,2013,0.665753425,1,V,0,V,0,V,1,0,0,U,1,3287,1,1988,0,13104.0,0
H14350,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1260,4,1980,0,6088.0,0
H5420,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,2700,3,0,0,64483.0,0
H5350,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1025,1,1960,5,74042.0,0
H19519,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,2064,1,2014,6,12145.0,0
H19737,2015,0.517808219,0,V,0,N,1,O,0,1,0,R,0,568,2,1980,3,62041.0,0
H16003,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1200,1,1940,5,3310.0,0
H3359,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,1200,3,1988,0,67482.0,1
H4515,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1450,2,1960,0,51454.0,0
H19909,2016,0.50273224,1,V,0,N,1,O,0,1,0,R,0,11300,1,2003,2,86194.0,1
H1272,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,300,1,1960,3,19031.0,0
H677,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,793,4,0,0,75117.0,0
H14484,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,5419,4,1988,0,6012.0,1
H3945,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,600,1,1960,0,88160.0,0
H14026,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1100,2,1988,0,30131.0,0
H6489,2016,0.994535519,0,V,0,N,1,O,0,1,0,R,0,1380,1,1955,8,87085.0,0
H327,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,6375,2,1962,5,63113.0,1
H1287,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,450,1,1988,0,88383.0,0
H2412,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,743,1,1960,0,13005.0,0
H680,2016,0.99726776,1,V,0,V,0,V,1,0,0,U,1,316,4,0,0,75118.0,0
H6877,2013,0.41369863,0,N,1,V,0,V,1,0,0,U,1,272,2,1960,0,62041.0,0
H17752,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1050,4,1960,4,6083.0,0
H6113,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,700,2,1980,3,83068.0,1
H3312,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,500,2,1970,4,38547.0,0
H206,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,2091,4,1960,0,75110.0,1
H4421,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2300,1,1970,4,2722.0,1
H19322,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,300,3,1900,3,64445.0,0
H4306,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1320,1,1988,0,74056.0,0
H14408,2014,0.495890411,0,N,1,V,0,V,1,0,0,U,1,2208,1,1980,0,13071.0,0
H5273,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1219,2,1980,0,38563.0,1
H15055,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1780,1,1970,4,13100.0,0
H13482,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1488,3,1960,0,94067.0,1
H4663,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,100,2,1960,0,13207.0,0
H15365,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,0,2,1960,0,0.0,0
H133,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,956,2,1960,0,64407.0,0
H17680,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1730,1,1971,3,27229.0,0
H14174,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,800,2,1980,0,13001.0,0
H5071,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2610,1,1988,0,21054.0,0
H18145,2012,0.915300546,0,V,0,N,1,O,0,1,0,R,0,815,2,1800,3,68067.0,0
H2128,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,1000,1,1960,0,7281.0,0
H17654,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2000,3,1950,8,92012.0,0
H13983,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,2015,4,1960,0,75118.0,1
H14316,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,770,1,1900,5,43157.0,0
H13693,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,261,3,1875,4,33063.0,0
H4320,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,1056,3,0,0,64483.0,1
H6429,2015,0.665753425,0,V,0,N,1,O,0,1,0,R,0,200,3,1800,5,33063.0,0
H4506,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,280,2,0,0,62826.0,1
H4784,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,7988,1,1980,0,63124.0,0
H7334,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1100,3,1930,5,67482.0,0
